dataset,coverage_metric,coverage_metric_name,alpha,method_key,method_category,method_display_name,method_params,x_value,y_value,color,marker,alpha_transparency,set_size_metric_type
plantnet,cov_below50,FracBelow50%,0.1,cvx-cw_weight=0.999,Interp-Q,cvx-cw_weight=0.999,weight=0.999,0.0730804810360777,12.06123039341733,gray,o,0.9992999999999999,mean
plantnet,cov_below50,FracBelow50%,0.1,cvx-cw_weight=1,Interp-Q,cvx-cw_weight=1,weight=1.0,0.0,779.9806184109026,gray,o,1.0,mean
plantnet,cov_below50,FracBelow50%,0.1,standard_softmax,Standard (Softmax),Standard (Softmax),,0.4227567067530065,1.6562098225764978,blue,p,0.8,mean
plantnet,cov_below50,FracBelow50%,0.2,standard,Standard,Standard,,0.5892691951896393,1.0335240421702236,blue,X,0.8,mean
plantnet,cov_below50,FracBelow50%,0.2,classwise,Classwise,Classwise,,0.0037002775208140612,630.8534970429416,red,X,0.8,mean
plantnet,cov_below50,FracBelow50%,0.2,clustered,Clustered,Clustered,,0.5901942645698427,1.0220172280791977,purple,P,0.8,mean
plantnet,cov_below50,FracBelow50%,0.2,rc3p,RC3P,RC3P,,0.1692876965772433,119.40765620982258,#FF5733,D,0.8,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-rarity-1e-30,Fuzzy-rarity,fuzzy-rarity-1e-30,bandwidth=1e,0.013876040703052728,568.3472615068141,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-rarity-1e-15,Fuzzy-rarity,fuzzy-rarity-1e-15,bandwidth=1e,0.013876040703052728,568.3240228850605,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-rarity-1e-10,Fuzzy-rarity,fuzzy-rarity-1e-10,bandwidth=1e,0.043478260869565216,448.96187966058113,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-rarity-1e-05,Fuzzy-rarity,fuzzy-rarity-1e-05,bandwidth=1e,0.22571692876965774,2.1736307534070454,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-rarity-0.0001,Fuzzy-rarity,fuzzy-rarity-0.0001,bandwidth=0.0001,0.242368177613321,1.941083826176395,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-rarity-0.001,Fuzzy-rarity,fuzzy-rarity-0.001,bandwidth=0.001,0.2913968547641073,1.6959372589354589,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-rarity-0.01,Fuzzy-rarity,fuzzy-rarity-0.01,bandwidth=0.01,0.3515263644773358,1.4854718436616097,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-rarity-0.1,Fuzzy-rarity,fuzzy-rarity-0.1,bandwidth=0.1,0.4514338575393155,1.284777577783492,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-rarity-10,Fuzzy-rarity,fuzzy-rarity-10,bandwidth=10,0.5855689176688251,1.0248135767549498,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-rarity-1000,Fuzzy-rarity,fuzzy-rarity-1000,bandwidth=1000,0.5911193339500462,1.0183209051169966,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-RErarity-1e-30,Fuzzy-RErarity,fuzzy-RErarity-1e-30,bandwidth=1e,0.014801110083256245,595.9523013628182,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-RErarity-1e-15,Fuzzy-RErarity,fuzzy-RErarity-1e-15,bandwidth=1e,0.014801110083256245,595.9523013628182,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-RErarity-1e-10,Fuzzy-RErarity,fuzzy-RErarity-1e-10,bandwidth=1e,0.03885291396854764,467.63136410388273,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-RErarity-1e-05,Fuzzy-RErarity,fuzzy-RErarity-1e-05,bandwidth=1e,0.23126734505087881,2.0529699151452814,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-RErarity-0.0001,Fuzzy-RErarity,fuzzy-RErarity-0.0001,bandwidth=0.0001,0.2506938020351526,1.8746464386731807,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-RErarity-0.001,Fuzzy-RErarity,fuzzy-RErarity-0.001,bandwidth=0.001,0.29879740980573544,1.6372139367446645,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-RErarity-0.01,Fuzzy-RErarity,fuzzy-RErarity-0.01,bandwidth=0.01,0.35892691951896394,1.4868218050912831,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-RErarity-0.1,Fuzzy-RErarity,fuzzy-RErarity-0.1,bandwidth=0.1,0.4495837187789084,1.3148945744407303,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-RErarity-10,Fuzzy-RErarity,fuzzy-RErarity-10,bandwidth=10,0.5661424606845513,1.081672666495243,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,fuzzy-RErarity-1000,Fuzzy-RErarity,fuzzy-RErarity-1000,bandwidth=1000,0.5911193339500462,1.016617382360504,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.2,cvx-cw_weight=0,Interp-Q,cvx-cw_weight=0,weight=0.0,0.5892691951896393,1.0335240421702236,gray,o,0.3,mean
plantnet,cov_below50,FracBelow50%,0.2,cvx-cw_weight=0.25,Interp-Q,cvx-cw_weight=0.25,weight=0.25,0.5374653098982424,1.0612946772949345,gray,o,0.475,mean
plantnet,cov_below50,FracBelow50%,0.2,cvx-cw_weight=0.5,Interp-Q,cvx-cw_weight=0.5,weight=0.5,0.4782608695652174,1.1221072255078426,gray,o,0.6499999999999999,mean
plantnet,cov_below50,FracBelow50%,0.2,cvx-cw_weight=0.75,Interp-Q,cvx-cw_weight=0.75,weight=0.75,0.39037927844588344,1.2745885831833377,gray,o,0.825,mean
plantnet,cov_below50,FracBelow50%,0.2,cvx-cw_weight=0.9,Interp-Q,cvx-cw_weight=0.9,weight=0.9,0.3089731729879741,1.5396952944201594,gray,o,0.9299999999999999,mean
plantnet,cov_below50,FracBelow50%,0.2,cvx-cw_weight=0.95,Interp-Q,cvx-cw_weight=0.95,weight=0.95,0.26549491211840887,1.79448444330162,gray,o,0.9649999999999999,mean
plantnet,cov_below50,FracBelow50%,0.2,cvx-cw_weight=0.975,Interp-Q,cvx-cw_weight=0.975,weight=0.975,0.21369102682701202,2.1048791463101053,gray,o,0.9824999999999999,mean
plantnet,cov_below50,FracBelow50%,0.2,cvx-cw_weight=0.99,Interp-Q,cvx-cw_weight=0.99,weight=0.99,0.1711378353376503,2.642131653381332,gray,o,0.9929999999999999,mean
plantnet,cov_below50,FracBelow50%,0.2,cvx-cw_weight=0.999,Interp-Q,cvx-cw_weight=0.999,weight=0.999,0.09805735430157261,5.30422345075855,gray,o,0.9992999999999999,mean
plantnet,cov_below50,FracBelow50%,0.2,cvx-cw_weight=1,Interp-Q,cvx-cw_weight=1,weight=1.0,0.0037002775208140612,630.8534970429416,gray,o,1.0,mean
plantnet,cov_below50,FracBelow50%,0.2,standard_softmax,Standard (Softmax),Standard (Softmax),,0.5892691951896393,1.0335240421702236,blue,p,0.8,mean
plantnet,cov_below50,FracBelow50%,0.05,standard,Standard,Standard,,0.28862164662349676,2.9280984829004884,blue,X,0.8,mean
plantnet,cov_below50,FracBelow50%,0.05,classwise,Classwise,Classwise,,0.0,896.6678130624839,red,X,0.8,mean
plantnet,cov_below50,FracBelow50%,0.05,clustered,Clustered,Clustered,,0.301572617946346,2.3088518899460015,purple,P,0.8,mean
plantnet,cov_below50,FracBelow50%,0.05,rc3p,RC3P,RC3P,,0.16466234967622573,125.63004628439188,#FF5733,D,0.8,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-rarity-1e-30,Fuzzy-rarity,fuzzy-rarity-1e-30,bandwidth=1e,0.0,855.0151067112369,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-rarity-1e-15,Fuzzy-rarity,fuzzy-rarity-1e-15,bandwidth=1e,0.0,855.0151067112369,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-rarity-1e-10,Fuzzy-rarity,fuzzy-rarity-1e-10,bandwidth=1e,0.0,842.3724929287735,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-rarity-1e-05,Fuzzy-rarity,fuzzy-rarity-1e-05,bandwidth=1e,0.07400555041628122,12.783138338904603,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-rarity-0.0001,Fuzzy-rarity,fuzzy-rarity-0.0001,bandwidth=0.0001,0.08140610545790934,10.852532784777578,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-rarity-0.001,Fuzzy-rarity,fuzzy-rarity-0.001,bandwidth=0.001,0.11378353376503238,7.483543327333504,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-rarity-0.01,Fuzzy-rarity,fuzzy-rarity-0.01,bandwidth=0.01,0.1637372802960222,5.323476472100797,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-rarity-0.1,Fuzzy-rarity,fuzzy-rarity-0.1,bandwidth=0.1,0.22109158186864014,4.037188223193623,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-rarity-10,Fuzzy-rarity,fuzzy-rarity-10,bandwidth=10,0.2913968547641073,2.853400617125225,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-rarity-1000,Fuzzy-rarity,fuzzy-rarity-1000,bandwidth=1000,0.29417206290471787,2.8114232450501415,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-RErarity-1e-30,Fuzzy-RErarity,fuzzy-RErarity-1e-30,bandwidth=1e,0.0,866.3045448701465,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-RErarity-1e-15,Fuzzy-RErarity,fuzzy-RErarity-1e-15,bandwidth=1e,0.0,866.3045448701465,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-RErarity-1e-10,Fuzzy-RErarity,fuzzy-RErarity-1e-10,bandwidth=1e,0.0,852.5629982000514,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-RErarity-1e-05,Fuzzy-RErarity,fuzzy-RErarity-1e-05,bandwidth=1e,0.0666049953746531,15.838454615582412,gray,o,0.5,mean
