alpha,method,cov_below50,undercov_gap,macro_cov,train_marginal_cov,set_size_mean
0.2,standard,0.5911193339500462,0.46701786998728556,0.3577971434519156,0.8065804347362944,1.0190601697094368
0.2,classwise,0.013876040703052728,0.021537060604112132,0.9136737317022493,0.8090011707471811,568.3209051169966
0.2,classwise-exact,0.09990749306197964,0.10494455380146868,0.7973988953047836,0.7996221046700931,279.71017613782465
0.2,clustered,0.5901942645698427,0.4665802028597729,0.3583542907346995,0.8074547045310533,1.0220172280791977
0.2,prevalence-adjusted,0.13043478260869565,0.12139468930455055,0.8042772743269825,0.7989705531162992,3.338197480071998
0.2,fuzzy-rarity-1e-15,0.013876040703052728,0.021345757721858143,0.914062305426524,0.8095510512455115,568.3240228850605
0.2,fuzzy-rarity-1e-10,0.043478260869565216,0.04572330910895484,0.8851029627854289,0.8100412959467916,448.96187966058113
0.2,fuzzy-rarity-1e-05,0.22571692876965774,0.2015348747742199,0.6831906385323949,0.8046283067729028,2.1736307534070454
0.2,fuzzy-rarity-0.0001,0.242368177613321,0.2178708637850329,0.6635795136624888,0.805613309271301,1.941083826176395
0.2,fuzzy-rarity-0.001,0.2913968547641073,0.2563150536448921,0.6153627407218321,0.8056759942001135,1.6959372589354589
0.2,fuzzy-rarity-0.01,0.3515263644773358,0.305532457949885,0.5513353380824307,0.8024521248736946,1.4854718436616097
0.2,fuzzy-rarity-0.1,0.4514338575393155,0.3769562878355973,0.46426095443128795,0.7953577677244476,1.284777577783492
0.2,fuzzy-rarity-10,0.5855689176688251,0.45908022183682,0.3669490640256578,0.7862018278836407,1.0248135767549498
0.2,fuzzy-rarity-1000,0.5911193339500462,0.4669206164599904,0.3578601522032286,0.805825850934434,1.0183209051169966
0.2,fuzzy-RErarity-1e-15,0.014801110083256245,0.02264999177559225,0.9145943153320389,0.7914239617467734,595.9523013628182
0.2,fuzzy-RErarity-1e-10,0.03885291396854764,0.04503233242287347,0.8850005759349112,0.7937284563414608,467.63136410388273
0.2,fuzzy-RErarity-1e-05,0.23126734505087881,0.20707897781923018,0.6756477266087914,0.8007230317567422,2.0529699151452814
0.2,fuzzy-RErarity-0.0001,0.2506938020351526,0.22507338619207576,0.6532982559119512,0.8006562528800542,1.8746464386731807
0.2,fuzzy-RErarity-0.001,0.29879740980573544,0.2631967126995623,0.6059678521590016,0.8012157403925778,1.6372139367446645
0.2,fuzzy-RErarity-0.01,0.35892691951896394,0.3081618654078443,0.5480567612560393,0.8042727404440336,1.4868218050912831
0.2,fuzzy-RErarity-0.1,0.4495837187789084,0.37498442608429733,0.4677265958644773,0.8029073396370969,1.3148945744407303
0.2,fuzzy-RErarity-10,0.5661424606845513,0.44844485387227334,0.3795664318648218,0.8036984275931128,1.081672666495243
0.2,fuzzy-RErarity-1000,0.5911193339500462,0.46700952831227727,0.3577618583124641,0.8055975109008283,1.016617382360504
0.2,cvx-cw_weight=0,0.5966697502312673,0.4735298004120795,0.3491444860798615,0.8027004071806447,1.0089997428644897
0.2,cvx-cw_weight=0.25,0.5494912118408881,0.44326358789753645,0.3818379694170297,0.8023794583273494,1.0356132681923373
0.2,cvx-cw_weight=0.5,0.49306197964847365,0.4058104941664829,0.42294279199466867,0.7975386251291257,1.0922152224222166
0.2,cvx-cw_weight=0.75,0.40795559666975023,0.35025312736628067,0.48785787198419955,0.7886659427683917,1.2366932373360762
0.2,cvx-cw_weight=0.9,0.32932469935245146,0.28642282355537535,0.5638149306835424,0.8046661495678906,1.4769542298791463
0.2,cvx-cw_weight=0.95,0.27567067530064754,0.24874013258240465,0.6119885648665596,0.804047152695945,1.6913731036256108
0.2,cvx-cw_weight=0.975,0.23219241443108232,0.21318038987252083,0.6580932009013596,0.8037435615226892,1.9472872203651324
0.2,cvx-cw_weight=0.99,0.1887141535615171,0.17610946202994102,0.7090341392091288,0.8046425333489478,2.3557791205965546
0.2,cvx-cw_weight=0.999,0.12395929694727105,0.12214926251526023,0.780270073860218,0.8058100173120514,4.120500128567755
0.2,cvx-cw_weight=1,0.02682701202590194,0.03285914737492145,0.9036008025435976,0.7750394405332295,568.565665980972
0.1,standard,0.4283071230342276,0.4239970158223972,0.49643763643083855,0.9068390943299671,1.6414566726664952
0.1,classwise,0.0,0.007339080422262003,0.971032557046816,0.9083902499400295,717.8233479043456
0.1,classwise-exact,0.034227567067530065,0.06095793140595113,0.9021755743632646,0.900080215696575,476.12753921316533
0.1,clustered,0.42183163737280294,0.4187849292051991,0.49914467279812014,0.8816560581230417,1.6600989971715094
0.1,prevalence-adjusted,0.11933395004625347,0.13830590942703308,0.8208621164572817,0.900312530070848,3.894188737464644
0.1,fuzzy-rarity-1e-15,0.0,0.007117898777866528,0.9715962563303157,0.908832373153139,717.8936744664438
0.1,fuzzy-rarity-1e-10,0.004625346901017576,0.012194646515573195,0.9650248177563049,0.9082027470557297,675.0813191051684
0.1,fuzzy-rarity-1e-05,0.12488436632747456,0.1400917982884421,0.8175370919252527,0.9034002274447197,5.325469272306505
0.1,fuzzy-rarity-0.0001,0.1396854764107308,0.15433801276113918,0.8018703689883369,0.9043796468562164,4.521760092568783
0.1,fuzzy-rarity-0.001,0.1868640148011101,0.20014077722627305,0.7503683220245755,0.9023861059748537,3.3066019542298792
0.1,fuzzy-rarity-0.01,0.24606845513413506,0.25854925360978936,0.6841738850330098,0.9011148220617051,2.738364618153767
0.1,fuzzy-rarity-0.1,0.31174838112858466,0.3233356475374156,0.6095545057761373,0.8995809741000521,2.298437901774235
0.1,fuzzy-rarity-10,0.41905642923219244,0.416817313307601,0.5045468572092702,0.8935470961631382,1.678291334533299
0.1,fuzzy-rarity-1000,0.4283071230342276,0.42384090967519367,0.4965914252091612,0.9065061754577967,1.6395281563383903
0.1,fuzzy-RErarity-1e-15,0.0,0.0074892358784817,0.9716537566250228,0.9008154895703989,748.3980136281821
0.1,fuzzy-RErarity-1e-10,0.004625346901017576,0.012661373124753348,0.9647996324182795,0.9014686811565829,703.2362432501928
0.1,fuzzy-RErarity-1e-05,0.11933395004625347,0.13349894079343325,0.8254773937583663,0.9051983449509764,5.722647210079712
0.1,fuzzy-RErarity-0.0001,0.13506012950971322,0.14924870544546207,0.8085228837482585,0.9071309407603001,4.90183851889946
0.1,fuzzy-RErarity-0.001,0.18316373728029603,0.19581586454727365,0.755692471332075,0.9066555344727186,3.439669580869118
0.1,fuzzy-RErarity-0.01,0.242368177613321,0.25515701915344957,0.6886497624550215,0.9072064673473211,2.828201337104654
0.1,fuzzy-RErarity-0.1,0.299722479185939,0.30928332224735655,0.6263401330336797,0.9083362882905311,2.4502121367960914
0.1,fuzzy-RErarity-10,0.37835337650323775,0.38139935300569056,0.5448930160270308,0.9124432469230945,1.9225700694265877
0.1,fuzzy-RErarity-1000,0.42090656799259946,0.41877094361958883,0.5023002974806289,0.9091987862239929,1.6735021856518386
0.1,cvx-cw_weight=0,0.4227567067530065,0.4203920380694738,0.5000867536256983,0.9095800373033254,1.6551491385960402
0.1,cvx-cw_weight=0.25,0.38575393154486587,0.3950023543496927,0.5272868323865003,0.9046826151407557,1.679319876574955
0.1,cvx-cw_weight=0.5,0.34875115633672527,0.36347361726155836,0.5609308224980981,0.8987139017689079,1.7880239136024685
0.1,cvx-cw_weight=0.75,0.2913968547641073,0.31417921475701777,0.6159430677975406,0.8944927402501536,2.0711301105682693
0.1,cvx-cw_weight=0.9,0.23866790009250693,0.2549676117685847,0.6833518032581504,0.9005829287378735,2.460015428130625
0.1,cvx-cw_weight=0.95,0.1933395004625347,0.21186489156626528,0.7326631779203278,0.9016609372057037,2.9133774749292876
0.1,cvx-cw_weight=0.975,0.1692876965772433,0.18635026537471913,0.7628895727517385,0.9025705013459051,3.475218565183852
0.1,cvx-cw_weight=0.99,0.13598519888991675,0.1516665611170458,0.8030774423389644,0.9034172052549785,4.448122910773978
0.1,cvx-cw_weight=0.999,0.08325624421831637,0.09716953492686276,0.867001641017141,0.90540528867379,8.947737207508357
0.1,cvx-cw_weight=1,0.0037002775208140612,0.011420025725498328,0.9684526087326839,0.8915379147299505,718.0727372075083
0.05,standard,0.29417206290471787,0.3348556443326952,0.6323806583580102,0.9565351370930539,2.82003728464901
0.05,classwise,0.0,0.0020609034695863145,0.991321493195731,0.9585032844524822,855.0151067112369
0.05,classwise-exact,0.01572617946345976,0.03435928648871824,0.9521745329151811,0.9508846988280265,640.3705322705066
0.05,clustered,0.301572617946346,0.34549782595269063,0.6188236675326282,0.9287609109237926,2.3088518899460015
0.05,prevalence-adjusted,0.09990749306197964,0.12599167503609132,0.8554846320810761,0.9500157028748627,5.2799562869632295
0.05,fuzzy-rarity-1e-15,0.0,0.0020609034695863145,0.991321493195731,0.9585032844524822,855.0151067112369
0.05,fuzzy-rarity-1e-10,0.0,0.0021489562237473883,0.9912335218964766,0.9587030063468833,842.3724929287735
0.05,fuzzy-rarity-1e-05,0.07400555041628122,0.09320759730022482,0.8911652459539295,0.9519539935756918,12.783138338904603
0.05,fuzzy-rarity-0.0001,0.08140610545790934,0.09939922762729536,0.8848799369174559,0.9517010995942352,10.852532784777578
0.05,fuzzy-rarity-0.001,0.11378353376503238,0.13579474978569744,0.8467159367697525,0.9509434786000254,7.483543327333504
0.05,fuzzy-rarity-0.01,0.1637372802960222,0.18894653719032853,0.7905973715548864,0.949674791278527,5.323476472100797
0.05,fuzzy-rarity-0.1,0.22109158186864014,0.25188791602779537,0.723086886626523,0.9490803504140173,4.037188223193623
0.05,fuzzy-rarity-10,0.2913968547641073,0.3301082190562494,0.6373539113147793,0.948395838620038,2.853400617125225
0.05,fuzzy-rarity-1000,0.29417206290471787,0.3348556443326952,0.6323889335722304,0.9563383733948168,2.8114232450501415
0.05,fuzzy-RErarity-1e-15,0.0,0.003024648336503003,0.9901319105692852,0.9543906096662782,866.3045448701465
0.05,fuzzy-RErarity-1e-10,0.0,0.0033127413954198255,0.9896781647031111,0.9545017270118268,852.5629982000514
0.05,fuzzy-RErarity-1e-05,0.0666049953746531,0.08240294489317976,0.9031314921666161,0.953649285976957,15.838454615582412
0.05,fuzzy-RErarity-0.0001,0.07400555041628122,0.09068969369024453,0.894404449732564,0.9536601294055387,12.619696580097711
0.05,fuzzy-RErarity-0.001,0.11008325624421832,0.13059949981159755,0.8526754515848965,0.9540429430268274,8.504307019799434
0.05,fuzzy-RErarity-0.01,0.1572617946345976,0.18086599082408192,0.799787845559366,0.9546536288695439,6.025713551041399
0.05,fuzzy-RErarity-0.1,0.20444033302497688,0.23228184492214285,0.7450941673533699,0.9574896489966713,4.68841604525585
0.05,fuzzy-RErarity-10,0.25716928769657726,0.29211688472337216,0.6791563796503055,0.9602066282248639,3.4728079197737207
0.05,fuzzy-RErarity-1000,0.2858464384828862,0.3257497991110451,0.6421672671891203,0.9591644138547576,2.941308819748007
0.05,cvx-cw_weight=0,0.28862164662349676,0.33397144857788186,0.633484294010758,0.9585395774258099,2.9545191565955258
0.05,cvx-cw_weight=0.25,0.27012025901942643,0.31146488701135716,0.6568770721015762,0.9547275433748761,2.93915530984829
0.05,cvx-cw_weight=0.5,0.24976873265494912,0.28733987010732565,0.6825510525857075,0.9521050961571185,3.1631846232964773
0.05,cvx-cw_weight=0.75,0.2062904717853839,0.24061939857745773,0.7332537412809186,0.9493637524927174,3.7634674723579327
0.05,cvx-cw_weight=0.9,0.1692876965772433,0.19628665208933282,0.7812323048562019,0.9521706080326482,4.573990743121625
0.05,cvx-cw_weight=0.95,0.14061054579093432,0.1654855569032935,0.814590655490633,0.9529081509380699,5.659874003599898
0.05,cvx-cw_weight=0.975,0.12210915818686402,0.1432941966149279,0.838953038548274,0.9537745714943857,7.085915402417074
0.05,cvx-cw_weight=0.99,0.10638297872340426,0.1261038901543682,0.8579686471116569,0.9545191809880262,9.668905888403188
0.05,cvx-cw_weight=0.999,0.06382978723404255,0.0730852777578495,0.9153385383101396,0.9564162162974594,21.731164823862176
0.05,cvx-cw_weight=1,0.0009250693802035153,0.0035057466308826926,0.9900292219157262,0.9526413027603988,855.517517356647
0.01,standard,0.11840888066604996,0.14503293919671997,0.8525599595832106,0.9927598812878041,13.922730779120597
0.01,classwise,0.0,0.0001262716774917624,0.999506667956919,0.9949927994691018,1008.1299820005142
0.01,classwise-exact,0.005550416281221091,0.01128458386287913,0.9874861817411315,0.9903976467593885,899.8232193365903
0.01,clustered,0.11933395004625347,0.14724303507566266,0.8500724149259592,0.9894456416029025,13.732771920802262
0.01,prevalence-adjusted,0.05365402405180388,0.06786477434564266,0.9303698529930026,0.9912879246259119,18.44619439444587
0.01,fuzzy-rarity-1e-15,0.0,0.0001262716774917624,0.999506667956919,0.9949927994691018,1008.1299820005142
0.01,fuzzy-rarity-1e-10,0.0,0.00012391426301942545,0.9995120861293699,0.9950582895397243,1008.1324890717408
0.01,fuzzy-rarity-1e-05,0.02127659574468085,0.02476073744013077,0.9742120748054505,0.9926454904660726,197.74842504499873
0.01,fuzzy-rarity-0.0001,0.02312673450508788,0.025926105006630104,0.9729828663425685,0.9926742950379829,123.75636410388275
0.01,fuzzy-rarity-0.001,0.034227567067530065,0.037776855084803065,0.961014760285278,0.9922323444246317,73.50115710979686
0.01,fuzzy-rarity-0.01,0.05920444033302498,0.0665863569105815,0.9318495813833233,0.9910243860807444,40.07241578812034
0.01,fuzzy-rarity-0.1,0.08603145235892692,0.10413331271484783,0.893921513773412,0.9908089702805863,25.481550527127798
0.01,fuzzy-rarity-10,0.11840888066604996,0.14472019655533275,0.852831546513031,0.9907188968590389,14.122364361018256
0.01,fuzzy-rarity-1000,0.11840888066604996,0.14503293919671997,0.8525599595832106,0.9927598812878041,13.867157366932373
0.01,fuzzy-RErarity-1e-15,0.0,0.00036708458452266047,0.9990970402342255,0.9916892805269261,994.745950115711
0.01,fuzzy-RErarity-1e-10,0.0,0.00036708458452266047,0.9990970402342255,0.9916892805269261,994.745950115711
0.01,fuzzy-RErarity-1e-05,0.02127659574468085,0.024546917133319558,0.9744723795846839,0.9932952804340387,218.83154409874004
0.01,fuzzy-RErarity-0.0001,0.02127659574468085,0.02287961208094489,0.9762086504029824,0.9943375557010028,149.52616353818462
0.01,fuzzy-RErarity-0.001,0.028677150786308975,0.030553895846431457,0.9684456925889864,0.9939464061419366,100.1068076626382
0.01,fuzzy-RErarity-0.01,0.05272895467160037,0.0577434436879934,0.9409373635989218,0.9931696722891618,55.357579069169454
0.01,fuzzy-RErarity-0.1,0.07770582793709528,0.09253856242485989,0.9057489959512716,0.9920211102938203,31.695101568526614
0.01,fuzzy-RErarity-10,0.11008325624421832,0.13696963712390445,0.8607402864967786,0.9918967889654406,16.729654152738494
0.01,fuzzy-RErarity-1000,0.11840888066604996,0.14502015260060003,0.8525819850446441,0.9927918009416428,14.128439187451788
0.01,cvx-cw_weight=0,0.10823311748381129,0.1284296874913425,0.8694395013236188,0.9935430599945996,15.652256364103883
0.01,cvx-cw_weight=0.25,0.09898242368177614,0.11680626198952028,0.8811618514070896,0.9928460072017549,15.578137053227051
0.01,cvx-cw_weight=0.5,0.09065679925994449,0.10617233788587555,0.8919557608258321,0.9925968583580709,17.759096168680895
0.01,cvx-cw_weight=0.75,0.07585568917668825,0.08678010237568944,0.9116736827669989,0.9929835637380694,22.942530213422472
0.01,cvx-cw_weight=0.9,0.07030527289546716,0.08490231852413131,0.9134743904222238,0.9921972544626894,27.81450887117511
0.01,cvx-cw_weight=0.95,0.06382978723404255,0.07513886830828535,0.9234274127573813,0.9925187087480584,35.73299691437388
0.01,cvx-cw_weight=0.975,0.058279370952821465,0.06690962095377577,0.9318468415666897,0.9930685968643276,45.75819619439444
0.01,cvx-cw_weight=0.99,0.04995374653098982,0.05477891233777305,0.9442054188982405,0.9936588702043085,62.655599125739265
0.01,cvx-cw_weight=0.999,0.03330249768732655,0.03524918380530586,0.9640184671261706,0.9943293598857544,127.6873553612754
0.01,cvx-cw_weight=1,0.0,0.00014404345620857285,0.9995089322198356,0.9950906345672885,1008.5951401388531
