dataset,alpha,method,method_key,method_params,set_size_metric_type,cov_below50,undercov_gap,macro_cov,train_marginal_cov,set_size
plantnet,0.1,Fuzzy-RErandom,fuzzy-RErandom-1000,bandwidth=1000,mean,0.38575393154486587,0.39534658725847444,0.5285458962914136,0.9080999818151645,1.5851761378246336
plantnet,0.1,Fuzzy-quantile,fuzzy-quantile-1e-30,bandwidth=1e,mean,0.0,0.0068698368770079695,0.9716193847426388,0.909762612422745,718.3909745435844
plantnet,0.1,Fuzzy-quantile,fuzzy-quantile-1e-15,bandwidth=1e,mean,0.0,0.0067674976957214205,0.971892690466148,0.9100173700036516,705.0615518128053
plantnet,0.1,Fuzzy-quantile,fuzzy-quantile-1e-10,bandwidth=1e,mean,0.01757631822386679,0.02400170224754199,0.9517834836696424,0.9090723177988682,576.4445230136282
plantnet,0.1,Fuzzy-quantile,fuzzy-quantile-1e-05,bandwidth=1e,mean,0.18131359851988899,0.2058772946589011,0.7375132082872522,0.8963415664977272,32.84147595782978
plantnet,0.1,Fuzzy-quantile,fuzzy-quantile-0.0001,bandwidth=0.0001,mean,0.20999074930619796,0.2370924280374662,0.7024057084769982,0.8944705042090217,6.347261506814091
plantnet,0.1,Fuzzy-quantile,fuzzy-quantile-0.001,bandwidth=0.001,mean,0.22664199814986125,0.25321328831515927,0.6848669293307449,0.8938283468548269,3.75716765235279
plantnet,0.1,Fuzzy-quantile,fuzzy-quantile-0.01,bandwidth=0.01,mean,0.2479185938945421,0.2695181154613625,0.6660779700794958,0.8950537924105015,3.180123425044999
plantnet,0.1,Fuzzy-quantile,fuzzy-quantile-0.1,bandwidth=0.1,mean,0.29509713228492135,0.31485518371273863,0.6157544845468376,0.8944538668972901,2.574344304448444
plantnet,0.1,Fuzzy-quantile,fuzzy-quantile-10,bandwidth=10,mean,0.395004625346901,0.4005342070669173,0.5214322179602405,0.8940425207428202,1.6437066083826177
plantnet,0.1,Fuzzy-quantile,fuzzy-quantile-1000,bandwidth=1000,mean,0.40333024976873266,0.4096833883705023,0.5126131906964985,0.9061628372584248,1.5414631010542557
plantnet,0.1,Fuzzy-REquantile,fuzzy-REquantile-1e-30,bandwidth=1e,mean,0.0,0.007188986750569414,0.9740667558985016,0.8978122883176305,803.5580483414759
plantnet,0.1,Fuzzy-REquantile,fuzzy-REquantile-1e-15,bandwidth=1e,mean,0.0,0.007188986750569414,0.9740667558985016,0.8978122883176305,803.5580483414759
