dataset,coverage_metric,coverage_metric_name,alpha,method_key,method_category,method_display_name,method_params,x_value,y_value,color,marker,alpha_transparency,set_size_metric_type
plantnet,undercov_gap,UnderCovGap,0.05,fuzzy-RErarity-1e-30,Fuzzy-RErarity,fuzzy-RErarity-1e-30,bandwidth=1e,0.0029434063945319522,895.5908331190537,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.05,fuzzy-RErarity-1e-15,Fuzzy-RErarity,fuzzy-RErarity-1e-15,bandwidth=1e,0.0029434063945319522,895.5908331190537,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.05,fuzzy-RErarity-1e-10,Fuzzy-RErarity,fuzzy-RErarity-1e-10,bandwidth=1e,0.0030631501984862827,883.7889560298278,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.05,fuzzy-RErarity-1e-05,Fuzzy-RErarity,fuzzy-RErarity-1e-05,bandwidth=1e,0.10370511462226344,10.117800205708408,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.05,fuzzy-RErarity-0.0001,Fuzzy-RErarity,fuzzy-RErarity-0.0001,bandwidth=0.0001,0.11433504698514964,8.311294677294935,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.05,fuzzy-RErarity-0.001,Fuzzy-RErarity,fuzzy-RErarity-0.001,bandwidth=0.001,0.14362586175385392,6.503792748778606,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.05,fuzzy-RErarity-0.01,Fuzzy-RErarity,fuzzy-RErarity-0.01,bandwidth=0.01,0.17820703317721676,5.292877346361532,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.05,fuzzy-RErarity-0.1,Fuzzy-RErarity,fuzzy-RErarity-0.1,bandwidth=0.1,0.22248805258843857,4.526227822062227,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.05,fuzzy-RErarity-10,Fuzzy-RErarity,fuzzy-RErarity-10,bandwidth=10,0.2822644847647948,3.2872203651324248,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.05,fuzzy-RErarity-1000,Fuzzy-RErarity,fuzzy-RErarity-1000,bandwidth=1000,0.31652374195486643,2.726504242735922,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,standard,Standard,Standard,,0.13246988753192482,13.96197608639753,blue,X,0.8,mean
plantnet,undercov_gap,UnderCovGap,0.01,classwise,Classwise,Classwise,,4.866817143173852e-05,1027.447480071998,red,X,0.8,mean
plantnet,undercov_gap,UnderCovGap,0.01,classwise-exact,Exact Classwise,Exact Classwise,,0.0063324643201495695,899.6052327076369,red,d,0.8,mean
plantnet,undercov_gap,UnderCovGap,0.01,clustered,Clustered,Clustered,,0.14251425654169053,13.10921830804834,purple,P,0.8,mean
plantnet,undercov_gap,UnderCovGap,0.01,prevalence-adjusted,Standard w. PAS,Standard w. PAS,,0.06880593821342793,18.396406531241965,orange,^,0.8,mean
plantnet,undercov_gap,UnderCovGap,0.01,rc3p,RC3P,RC3P,,0.20846209233711008,135.64245307276934,#FF5733,D,0.8,mean
plantnet,undercov_gap,UnderCovGap,0.01,cvx-cw_weight=0,Interp-Q,cvx-cw_weight=0,weight=0.0,0.13246988753192482,13.96197608639753,gray,o,0.3,mean
plantnet,undercov_gap,UnderCovGap,0.01,cvx-cw_weight=0.25,Interp-Q,cvx-cw_weight=0.25,weight=0.25,0.12521860982589125,14.263146052969915,gray,o,0.475,mean
plantnet,undercov_gap,UnderCovGap,0.01,cvx-cw_weight=0.5,Interp-Q,cvx-cw_weight=0.5,weight=0.5,0.11284843139973727,16.005624839290306,gray,o,0.6499999999999999,mean
plantnet,undercov_gap,UnderCovGap,0.01,cvx-cw_weight=0.75,Interp-Q,cvx-cw_weight=0.75,weight=0.75,0.10156534557420142,19.82257649781435,gray,o,0.825,mean
plantnet,undercov_gap,UnderCovGap,0.01,cvx-cw_weight=0.9,Interp-Q,cvx-cw_weight=0.9,weight=0.9,0.08705751185570412,26.386088968886604,gray,o,0.9299999999999999,mean
plantnet,undercov_gap,UnderCovGap,0.01,cvx-cw_weight=0.95,Interp-Q,cvx-cw_weight=0.95,weight=0.95,0.07858315948751937,32.680123425045,gray,o,0.9649999999999999,mean
plantnet,undercov_gap,UnderCovGap,0.01,cvx-cw_weight=0.975,Interp-Q,cvx-cw_weight=0.975,weight=0.975,0.07071161382974181,40.26507456929802,gray,o,0.9824999999999999,mean
plantnet,undercov_gap,UnderCovGap,0.01,cvx-cw_weight=0.99,Interp-Q,cvx-cw_weight=0.99,weight=0.99,0.054881383119518595,52.62663923887889,gray,o,0.9929999999999999,mean
plantnet,undercov_gap,UnderCovGap,0.01,cvx-cw_weight=0.999,Interp-Q,cvx-cw_weight=0.999,weight=0.999,0.03410104734799393,97.67134867575213,gray,o,0.9992999999999999,mean
plantnet,undercov_gap,UnderCovGap,0.01,cvx-cw_weight=1,Interp-Q,cvx-cw_weight=1,weight=1.0,4.866817143173852e-05,1027.447480071998,gray,o,1.0,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-rarity-1e-30,Fuzzy-rarity,fuzzy-rarity-1e-30,bandwidth=1e,0.00011228978211020477,1008.1281177680638,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-rarity-1e-15,Fuzzy-rarity,fuzzy-rarity-1e-15,bandwidth=1e,0.00011228978211020477,1008.1281177680638,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-rarity-1e-10,Fuzzy-rarity,fuzzy-rarity-1e-10,bandwidth=1e,9.75298372104303e-05,1008.1340318848033,gray,o,0.5,mean
