dataset,alpha,method,method_key,method_params,set_size_metric_type,cov_below50,undercov_gap,macro_cov,train_marginal_cov,set_size
inaturalist,0.1,Fuzzy-RErandom,fuzzy-RErandom-0.0001,bandwidth=0.0001,mean,0.05563743551952837,0.11189885815582534,0.8540744021398834,0.9028226805673873,12.171999048175309
inaturalist,0.1,Fuzzy-RErandom,fuzzy-RErandom-0.001,bandwidth=0.001,mean,0.05625153524932449,0.11309716519119194,0.8525606010643026,0.9030452997040606,11.631340991195621
inaturalist,0.1,Fuzzy-RErandom,fuzzy-RErandom-0.01,bandwidth=0.01,mean,0.05649717514124294,0.11343934558256032,0.8519831620636271,0.9031288877825989,11.370216540117248
inaturalist,0.1,Fuzzy-RErandom,fuzzy-RErandom-0.1,bandwidth=0.1,mean,0.05649717514124294,0.11348036777956219,0.8519484130789516,0.9036831752594624,11.389015077768404
inaturalist,0.1,Fuzzy-RErandom,fuzzy-RErandom-10,bandwidth=10,mean,0.056742815033161385,0.11328332265916856,0.8522193893771572,0.904201610293867,11.37707400436974
inaturalist,0.1,Fuzzy-RErandom,fuzzy-RErandom-1000,bandwidth=1000,mean,0.056742815033161385,0.11343047472200522,0.8520231807656676,0.9040695349582251,11.335085556060312
inaturalist,0.1,Fuzzy-quantile,fuzzy-quantile-1e-30,bandwidth=1e,mean,0.00036845983787767134,0.003014119973306934,0.9903243599125104,0.9456161958938343,7191.240378999286
inaturalist,0.1,Fuzzy-quantile,fuzzy-quantile-1e-15,bandwidth=1e,mean,0.0017194792434291329,0.004968302711403454,0.9879698126073174,0.9454047012031397,6894.834079650421
inaturalist,0.1,Fuzzy-quantile,fuzzy-quantile-1e-10,bandwidth=1e,mean,0.0356177843281749,0.04908231312191773,0.9349565905851205,0.9261117105861347,5155.969433447985
inaturalist,0.1,Fuzzy-quantile,fuzzy-quantile-1e-05,bandwidth=1e,mean,0.14799803488086466,0.21244635414114293,0.7369330157232757,0.851038045036957,17.620979081489175
inaturalist,0.1,Fuzzy-quantile,fuzzy-quantile-0.0001,bandwidth=0.0001,mean,0.14541881601572096,0.20961460569542115,0.7400779790628192,0.8538176140078769,15.069028922491185
inaturalist,0.1,Fuzzy-quantile,fuzzy-quantile-0.001,bandwidth=0.001,mean,0.13620732006877917,0.20025630810940542,0.7510525756337134,0.8623026619818472,14.463279036061177
inaturalist,0.1,Fuzzy-quantile,fuzzy-quantile-0.01,bandwidth=0.01,mean,0.1281012036354704,0.1918314845495371,0.760969712989278,0.869533368087345,14.116079347567439
inaturalist,0.1,Fuzzy-quantile,fuzzy-quantile-0.1,bandwidth=0.1,mean,0.10759027266028003,0.16927153503710476,0.7873476471525622,0.8814135117198192,14.104938672204556
inaturalist,0.1,Fuzzy-quantile,fuzzy-quantile-10,bandwidth=10,mean,0.057356914762957505,0.11545270210567457,0.85005384464717,0.908161125291981,12.058169468059791
inaturalist,0.1,Fuzzy-quantile,fuzzy-quantile-1000,bandwidth=1000,mean,0.05858511422254974,0.11655192653977632,0.8484383873955369,0.9036473060357958,10.940662383455557
inaturalist,0.1,Fuzzy-REquantile,fuzzy-REquantile-1e-30,bandwidth=1e,mean,0.0031933185949398184,0.01402896705716673,0.9746081034808204,0.8897008893197411,6842.732472364635
inaturalist,0.1,Fuzzy-REquantile,fuzzy-REquantile-1e-15,bandwidth=1e,mean,0.010316875460574797,0.019266087523097664,0.969833290484968,0.8958800590429841,6804.094014320635
inaturalist,0.1,Fuzzy-REquantile,fuzzy-REquantile-1e-10,bandwidth=1e,mean,0.06067305330385655,0.0743068332687453,0.9064253673038548,0.8990015345698712,4317.341423843209
inaturalist,0.1,Fuzzy-REquantile,fuzzy-REquantile-1e-05,bandwidth=1e,mean,0.11508228936379268,0.14799271464383276,0.819635686754859,0.9032503025268165,544.8701624591689
inaturalist,0.1,Fuzzy-REquantile,fuzzy-REquantile-0.0001,bandwidth=0.0001,mean,0.11594202898550725,0.15299371143617105,0.8130899271640636,0.9008518993895029,86.05518419971013
inaturalist,0.1,Fuzzy-REquantile,fuzzy-REquantile-0.001,bandwidth=0.001,mean,0.10906411201179071,0.14543303605583177,0.8220202429205102,0.9053996890438772,75.30981893698488
inaturalist,0.1,Fuzzy-REquantile,fuzzy-REquantile-0.01,bandwidth=0.01,mean,0.09936133628101204,0.14052962280758177,0.8268257080495884,0.9066657922230411,65.72710753455773
inaturalist,0.1,Fuzzy-REquantile,fuzzy-REquantile-0.1,bandwidth=0.1,mean,0.08867600098255957,0.1337609490201922,0.8330383703594156,0.9061296938923207,41.29199385640427
inaturalist,0.1,Fuzzy-REquantile,fuzzy-REquantile-10,bandwidth=10,mean,0.05821665438467207,0.11580130535846132,0.8492610445795491,0.9048819011330691,11.782508058061307
inaturalist,0.1,Fuzzy-REquantile,fuzzy-REquantile-1000,bandwidth=1000,mean,0.056742815033161385,0.11344889997688792,0.8519982443251245,0.9041333953259202,11.350422913016203
inaturalist,0.2,Standard,standard,score=softmax,mean,0.14812085482682388,0.16842754181292402,0.7269282835556736,0.8034383243247437,2.8491141540658056
inaturalist,0.2,classwise,classwise,,mean,0.005772537460083518,0.00891427703783368,0.9693906093445714,0.8810912549774402,6658.040041534168
inaturalist,0.2,Fuzzy-rarity,fuzzy-rarity-1e-30,bandwidth=1e,mean,0.005772537460083518,0.008733886620590695,0.9696795328329578,0.8825176685152112,6658.093365349255
inaturalist,0.2,Fuzzy-rarity,fuzzy-rarity-1e-15,bandwidth=1e,mean,0.005772537460083518,0.008815459010244194,0.9694862288191162,0.8828755202088955,6651.107015380621
inaturalist,0.2,Fuzzy-rarity,fuzzy-rarity-1e-10,bandwidth=1e,mean,0.03758290346352248,0.05755999770381166,0.8910738485119452,0.8519492355791921,1617.8454150171976
inaturalist,0.2,Fuzzy-rarity,fuzzy-rarity-1e-05,bandwidth=1e,mean,0.08597396217145664,0.11400514812145023,0.8006807104891438,0.8060689669199541,4.149934021242997
inaturalist,0.2,Fuzzy-rarity,fuzzy-rarity-0.0001,bandwidth=0.0001,mean,0.08793908130680422,0.11608955349886572,0.7982383431164304,0.8039809383951907,3.884656153330305
inaturalist,0.2,Fuzzy-rarity,fuzzy-rarity-0.001,bandwidth=0.001,mean,0.08695652173913043,0.11660691926896037,0.7975713126484225,0.8032630764960926,3.8077746771367385
inaturalist,0.2,Fuzzy-rarity,fuzzy-rarity-0.01,bandwidth=0.01,mean,0.09285187914517318,0.1219588722473805,0.7903388117290677,0.7997953534662243,3.6788240638587837
inaturalist,0.2,Fuzzy-rarity,fuzzy-rarity-0.1,bandwidth=0.1,mean,0.10832719233603537,0.13498657324604862,0.7723355585653158,0.7961324311677819,3.2935081229584444
inaturalist,0.2,Fuzzy-rarity,fuzzy-rarity-10,bandwidth=10,mean,0.14640137558339475,0.1671054436521443,0.728345601467635,0.794238515668567,2.6987258528565556
inaturalist,0.2,Fuzzy-rarity,fuzzy-rarity-1000,bandwidth=1000,mean,0.14812085482682388,0.16842754181292402,0.7269233707578353,0.8033513925142508,2.8463019447509033
inaturalist,0.2,Fuzzy-RErarity,fuzzy-RErarity-1e-30,bandwidth=1e,mean,0.027757307786784573,0.027548172173401934,0.9389989985901539,0.801637972891659,6140.17745040777
inaturalist,0.2,Fuzzy-RErarity,fuzzy-RErarity-1e-15,bandwidth=1e,mean,0.02824858757062147,0.028532899684354726,0.9373511643152009,0.8009710536211427,6062.648127717568
inaturalist,0.2,Fuzzy-RErarity,fuzzy-RErarity-1e-10,bandwidth=1e,mean,0.07479734708916728,0.09706764313284931,0.8314315224362261,0.7913435253744627,976.2006835831874
inaturalist,0.2,Fuzzy-RErarity,fuzzy-RErarity-1e-05,bandwidth=1e,mean,0.09358879882092852,0.12110184017180448,0.7903552480330556,0.797475044228835,3.7618924005451357
inaturalist,0.2,Fuzzy-RErarity,fuzzy-RErarity-0.0001,bandwidth=0.0001,mean,0.09432571849668386,0.12213877372571641,0.7892367418090517,0.796563108737556,3.561533303048002
